joint_0,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,joint_7,joint_8,joint_9,joint_10,joint_11,joint_12,joint_13,joint_14,joint_15,joint_16,joint_17,joint_18,joint_19,joint_20,joint_21,joint_22,joint_23,joint_24,joint_25,joint_26,joint_27,joint_28
-0.993607,-1.014462,0.011852,0.838125,-0.903804,0.087510,-0.368851,0.250424,0.426341,1.720028,1.644712,0.638274,-2.250034,-0.786487,-0.648447,1.612652,-1.934687,-0.261800,0.261719,1.497678,1.303820,-0.151165,-0.278318,-0.650284,0.465686,-0.587502,-0.488547,1.047360,-0.966129
-1.041123,-1.050489,0.060241,0.792553,-0.894698,0.271807,-0.399218,0.258287,0.345037,1.729791,1.646917,0.144142,-2.095163,-0.791212,-0.643837,1.019672,-2.171857,-0.261800,0.261780,0.707069,1.375955,-0.239572,-0.326483,-0.581833,0.563847,-0.549145,-0.452223,0.949322,-0.906859
-1.051026,-1.067094,-0.020297,0.757053,-0.882005,0.407795,-0.412040,0.267307,0.393383,1.728503,1.637631,0.032297,-1.967593,-0.790943,-0.643323,0.606352,-2.238376,-0.261800,0.261800,0.394301,1.400000,-0.128953,-0.183677,-0.561409,0.656898,-0.485468,-0.357017,0.912995,-0.814726
-1.042123,-1.073989,-0.165298,0.726588,-0.867517,0.519628,-0.416090,0.276905,0.506554,1.721689,1.622601,0.111596,-1.853673,-0.788178,-0.644856,0.282862,-2.219570,-0.261800,0.261800,0.320455,1.400000,0.081179,0.054615,-0.565000,0.747394,-0.409133,-0.232370,0.907524,-0.706161
-1.083101,-1.084469,-0.449832,0.708514,-0.862480,0.488686,-0.450623,0.289299,0.498481,1.742119,1.628419,0.309318,-1.463260,-0.787911,-0.670523,0.038397,-1.945962,-0.261800,0.261773,0.326650,1.400000,0.321562,0.294701,-0.614354,0.747120,-0.338693,-0.090728,0.824266,-0.491446
-1.118992,-1.101189,-0.621542,0.686260,-0.855861,0.378824,-0.478765,0.308512,0.477609,1.762347,1.640388,0.453212,-1.003345,-0.780685,-0.690079,-0.092472,-1.586464,-0.261800,0.261764,0.360556,1.257933,0.524287,0.553773,-0.655790,0.719339,-0.289301,0.012654,0.733635,-0.345171
-1.144710,-1.130392,-0.567605,0.655646,-0.846079,0.111124,-0.494128,0.341365,0.431135,1.782170,1.664661,0.489450,-0.404428,-0.759540,-0.697414,0.003847,-1.055188,-0.261800,0.261791,0.449884,0.831733,0.651697,0.850815,-0.681390,0.636543,-0.282006,0.039516,0.628256,-0.335774
-1.155002,-1.142262,-0.443270,0.651285,-0.824064,0.017717,-0.510533,0.353921,0.449970,1.783906,1.684402,0.418722,-0.068464,-0.750633,-0.709311,0.109271,-0.774178,-0.261800,0.256756,0.412969,0.535127,0.799869,1.026384,-0.691783,0.474451,-0.252194,0.006363,0.549638,-0.281338
-1.157581,-1.145467,-0.283735,0.660052,-0.795932,0.011458,-0.527459,0.356330,0.501460,1.776598,1.701877,0.294512,0.136023,-0.747844,-0.723490,0.219247,-0.618302,-0.261800,0.249189,0.312933,0.303317,0.958422,1.141216,-0.694572,0.272710,-0.211123,-0.056798,0.484400,-0.204381
-1.162097,-1.155497,-0.186947,0.662217,-0.783814,0.021644,-0.534696,0.366745,0.509178,1.778766,1.711349,0.246934,0.178679,-0.747653,-0.728672,0.280047,-0.551398,-0.261800,0.249988,0.205901,0.235942,1.012446,1.194136,-0.695853,0.243907,-0.200688,-0.046740,0.454585,-0.176372
-1.163948,-1.162028,-0.115563,0.666349,-0.772106,0.029566,-0.540865,0.374767,0.514444,1.777126,1.718507,0.208954,0.203825,-0.746716,-0.733478,0.329506,-0.506616,-0.261800,0.250231,0.120701,0.189764,1.051421,1.233564,-0.691775,0.219539,-0.190751,-0.037010,0.428812,-0.150141
-1.160472,-1.161558,-0.094988,0.674415,-0.761220,0.032960,-0.544896,0.378004,0.514805,1.767870,1.721038,0.190166,0.193949,-0.744285,-0.737532,0.356285,-0.506081,-0.261800,0.249359,0.079162,0.185983,1.060298,1.246007,-0.676979,0.204041,-0.181809,-0.027934,0.411125,-0.127463
-1.154384,-1.158822,-0.079928,0.690710,-0.754026,0.035873,-0.540622,0.376879,0.511831,1.752887,1.723843,0.168550,0.172506,-0.737573,-0.743063,0.388372,-0.518491,-0.261615,0.246358,0.042868,0.183523,1.060623,1.245653,-0.658699,0.189472,-0.175851,-0.023904,0.402192,-0.118277
-1.146990,-1.154955,-0.067624,0.711119,-0.748678,0.038546,-0.532195,0.373574,0.507191,1.735040,1.726784,0.145520,0.145279,-0.728722,-0.749333,0.423114,-0.537373,-0.261337,0.242293,0.009198,0.181723,1.056671,1.238898,-0.638677,0.175367,-0.171384,-0.022395,0.397637,-0.115836
-1.123221,-1.138797,-0.059526,0.741504,-0.746937,0.039896,-0.513754,0.361005,0.499089,1.702506,1.723087,0.112586,0.104508,-0.717926,-0.756107,0.464610,-0.569896,-0.260755,0.232013,-0.019285,0.183399,1.043919,1.216355,-0.606708,0.146026,-0.165222,-0.022440,0.391812,-0.118501
-1.093170,-1.120524,-0.053398,0.772582,-0.746945,0.040945,-0.486403,0.345039,0.489192,1.664496,1.718509,0.078101,0.059197,-0.704973,-0.763440,0.505657,-0.603759,-0.255465,0.220305,-0.046487,0.187111,1.031086,1.191724,-0.574631,0.117011,-0.159767,-0.023490,0.389173,-0.127632
-1.050556,-1.098021,-0.051212,0.805042,-0.750449,0.041392,-0.441231,0.322277,0.475708,1.615532,1.712172,0.040515,0.004805,-0.687705,-0.771889,0.545804,-0.640304,-0.240758,0.205739,-0.071127,0.194891,1.018092,1.162916,-0.542340,0.088652,-0.155726,-0.026553,0.392902,-0.149692
-0.987944,-1.068432,-0.049030,0.837105,-0.754777,0.041816,-0.384965,0.288245,0.457994,1.545916,1.704380,-0.002621,-0.060435,-0.661712,-0.781861,0.580996,-0.671942,-0.227973,0.187940,-0.097830,0.212500,1.008042,1.138279,-0.509108,0.063048,-0.149596,-0.027652,0.392190,-0.167163
-0.915334,-1.035299,-0.046851,0.868970,-0.759517,0.042230,-0.323151,0.248579,0.438167,1.465975,1.695862,-0.048532,-0.131100,-0.631356,-0.792596,0.613710,-0.701127,-0.216150,0.168526,-0.125567,0.235024,0.999463,1.115727,-0.475404,0.038823,-0.142422,-0.027769,0.389257,-0.182339
-0.825207,-0.985101,-0.048902,0.883686,-0.754707,0.039902,-0.255644,0.186981,0.415907,1.350000,1.673056,-0.109598,-0.220866,-0.573043,-0.801452,0.628758,-0.700469,-0.212768,0.144110,-0.158166,0.271737,1.006266,1.106862,-0.439185,0.029057,-0.138884,-0.033868,0.383256,-0.205278
-0.733017,-0.929339,-0.051266,0.892978,-0.745557,0.036161,-0.188142,0.120334,0.391122,1.226036,1.644840,-0.172691,-0.307824,-0.499058,-0.809727,0.636572,-0.689438,-0.211049,0.118881,-0.193040,0.314058,1.015409,1.098410,-0.402771,0.018830,-0.133723,-0.038738,0.373514,-0.221468
-0.636703,-0.862451,-0.054257,0.891420,-0.727725,0.029593,-0.120654,0.043590,0.361285,1.086095,1.605803,-0.239838,-0.389167,-0.393728,-0.816838,0.629917,-0.657666,-0.212657,0.092024,-0.232460,0.367596,1.029232,1.090784,-0.365970,0.007682,-0.125315,-0.041150,0.356290,-0.224161
-0.553886,-0.790042,-0.056843,0.881434,-0.698444,0.020339,-0.057602,-0.030551,0.332593,0.964224,1.553814,-0.308396,-0.458740,-0.274871,-0.811000,0.610189,-0.609709,-0.209489,0.061244,-0.272963,0.422421,1.045232,1.081086,-0.325731,-0.003669,-0.116539,-0.042156,0.327328,-0.217444
-0.477818,-0.714873,-0.059228,0.867233,-0.663438,0.009741,0.003230,-0.103389,0.304473,0.851387,1.495348,-0.377660,-0.522430,-0.149250,-0.798686,0.583924,-0.553660,-0.203931,0.028502,-0.314008,0.477888,1.062322,1.070350,-0.283774,-0.015120,-0.107579,-0.042459,0.292497,-0.206021
-0.436825,-0.633538,-0.059159,0.840430,-0.617676,-0.003288,0.058298,-0.162869,0.286404,0.814585,1.412712,-0.431183,-0.552081,-0.094228,-0.765605,0.542266,-0.494010,-0.189638,0.006775,-0.346003,0.514227,1.061471,1.051282,-0.270052,-0.011535,-0.109861,-0.046656,0.261962,-0.194001
-0.406525,-0.551006,-0.058611,0.800986,-0.569305,-0.015693,0.106419,-0.218055,0.270227,0.806301,1.321385,-0.474198,-0.567832,-0.072740,-0.725260,0.495595,-0.436477,-0.171314,-0.006116,-0.372704,0.544390,1.048936,1.020693,-0.268252,-0.003713,-0.114387,-0.050860,0.237606,-0.182723
-0.397610,-0.466080,-0.057109,0.736260,-0.515714,-0.026849,0.140647,-0.264653,0.257833,0.855053,1.212679,-0.496197,-0.555785,-0.118320,-0.670387,0.438902,-0.383176,-0.144926,-0.001336,-0.388821,0.562202,1.013032,0.967065,-0.290296,0.012585,-0.123402,-0.055076,0.225607,-0.172930
-0.401981,-0.390760,-0.053211,0.649099,-0.465013,-0.038397,0.167206,-0.296252,0.246591,0.932491,1.099103,-0.501502,-0.532197,-0.201739,-0.594817,0.382411,-0.340624,-0.112550,0.017375,-0.411373,0.586272,0.960878,0.893393,-0.305453,0.020677,-0.135388,-0.062407,0.194128,-0.149462
-0.412993,-0.320241,-0.048115,0.550719,-0.415756,-0.050142,0.189931,-0.320351,0.235924,1.024272,0.983092,-0.498460,-0.502838,-0.304076,-0.508900,0.326021,-0.303446,-0.077179,0.043052,-0.437143,0.613471,0.900598,0.809699,-0.317167,0.024666,-0.148859,-0.071296,0.152908,-0.119158
-0.423223,-0.271041,-0.038817,0.431358,-0.361608,-0.047673,0.208507,-0.314990,0.202872,1.063306,0.862260,-0.429755,-0.400982,-0.349939,-0.419998,0.300299,-0.338684,-0.063369,0.076136,-0.447061,0.600347,0.760453,0.623928,-0.292788,0.030518,-0.161158,-0.085687,0.106122,-0.087007
-0.419862,-0.226032,-0.030304,0.321031,-0.307471,-0.043432,0.229354,-0.304662,0.165806,1.068182,0.741478,-0.345332,-0.287358,-0.375709,-0.330279,0.287048,-0.381996,-0.052050,0.107788,-0.448633,0.577902,0.615848,0.437600,-0.271494,0.038180,-0.178925,-0.107634,0.067152,-0.069176
-0.389321,-0.189404,-0.023365,0.228770,-0.253356,-0.035648,0.254744,-0.284400,0.120709,1.004742,0.620793,-0.229473,-0.150197,-0.361294,-0.238928,0.298737,-0.441458,-0.045715,0.136574,-0.433513,0.536814,0.462321,0.250159,-0.256370,0.049461,-0.207627,-0.144696,0.043815,-0.079987
-0.348890,-0.161785,-0.017363,0.140577,-0.203522,-0.031097,0.254443,-0.245113,0.087724,0.894266,0.513610,-0.087430,-0.008374,-0.336206,-0.139273,0.324923,-0.494560,-0.048078,0.167178,-0.391441,0.471592,0.306986,0.101591,-0.275669,0.064922,-0.236623,-0.175602,0.015816,-0.081978
-0.303514,-0.138672,-0.011829,0.054420,-0.155828,-0.028162,0.241297,-0.196313,0.060794,0.760273,0.413177,0.067705,0.135780,-0.305781,-0.035466,0.358358,-0.544482,-0.054790,0.198691,-0.335893,0.394304,0.150748,-0.027539,-0.312179,0.082472,-0.265766,-0.203429,-0.014515,-0.079557
-0.248306,-0.116150,-0.014483,0.009813,-0.125965,-0.020394,0.221198,-0.175182,0.044248,0.620803,0.351139,0.181273,0.232307,-0.263871,0.014130,0.388477,-0.583526,-0.065698,0.203262,-0.280814,0.337247,0.066968,-0.100757,-0.329332,0.092147,-0.284092,-0.223322,0.010629,-0.105722
-0.194139,-0.095001,-0.017482,-0.029657,-0.098169,-0.012522,0.194653,-0.158014,0.031337,0.491957,0.297769,0.287922,0.322632,-0.218525,0.050587,0.410860,-0.612649,-0.076781,0.203562,-0.230355,0.283644,-0.005613,-0.160312,-0.347373,0.104606,-0.300574,-0.241314,0.034785,-0.133601
-0.142050,-0.076596,-0.021171,-0.058856,-0.074510,-0.004445,0.155214,-0.148771,0.025693,0.384360,0.261734,0.380735,0.400554,-0.166305,0.060765,0.417770,-0.621929,-0.088210,0.195320,-0.189132,0.236949,-0.055798,-0.192543,-0.367193,0.122633,-0.313366,-0.255506,0.056965,-0.164907
-0.100535,-0.064582,-0.024142,-0.073529,-0.057376,0.000834,0.123790,-0.147620,0.020505,0.303312,0.239866,0.449726,0.456282,-0.129708,0.056467,0.420290,-0.622625,-0.092375,0.184379,-0.160387,0.205308,-0.095370,-0.218712,-0.381783,0.150262,-0.317581,-0.262491,0.060148,-0.165985
-0.064307,-0.055763,-0.026755,-0.080938,-0.043504,0.004714,0.096374,-0.150513,0.015546,0.235538,0.225081,0.506805,0.500913,-0.100924,0.044929,0.420614,-0.619029,-0.092909,0.172088,-0.137880,0.181194,-0.129637,-0.241850,-0.393758,0.182692,-0.317509,-0.265872,0.053832,-0.151949
-0.043440,-0.052222,-0.028680,-0.078427,-0.034732,0.006096,0.088223,-0.151046,0.011501,0.203079,0.217245,0.533569,0.523597,-0.106430,0.018121,0.419802,-0.616217,-0.084892,0.161056,-0.124990,0.168003,-0.141930,-0.247631,-0.405639,0.214200,-0.316992,-0.266880,0.055173,-0.152955
-0.024556,-0.049362,-0.030456,-0.075015,-0.027873,0.006789,0.082289,-0.153537,0.008980,0.173318,0.210517,0.556138,0.542709,-0.113748,-0.006537,0.420012,-0.613840,-0.076593,0.150992,-0.114092,0.155956,-0.153519,-0.253188,-0.417827,0.242472,-0.316900,-0.267642,0.058770,-0.152604
-0.009641,-0.047862,-0.031931,-0.069799,-0.024843,0.006101,0.080790,-0.159947,0.009508,0.148952,0.206005,0.570316,0.554677,-0.124691,-0.026895,0.422267,-0.612333,-0.067728,0.142862,-0.107181,0.146195,-0.163703,-0.258296,-0.430631,0.264272,-0.317659,-0.267909,0.066877,-0.149539
0.002059,-0.046570,-0.033067,-0.063207,-0.023796,0.004647,0.084817,-0.168037,0.010391,0.130824,0.202965,0.576532,0.559808,-0.141054,-0.044499,0.424864,-0.610486,-0.059281,0.136420,-0.102612,0.138786,-0.169395,-0.260780,-0.435181,0.276467,-0.317594,-0.267387,0.069599,-0.143661
0.012152,-0.045382,-0.034032,-0.055928,-0.023741,0.002810,0.091607,-0.176967,0.011451,0.115816,0.200661,0.578765,0.561520,-0.160127,-0.060727,0.427632,-0.608469,-0.051042,0.130821,-0.099216,0.132553,-0.172841,-0.261953,-0.435604,0.283861,-0.317117,-0.266471,0.069629,-0.136375
0.020086,-0.043473,-0.034321,-0.050958,-0.024852,0.001116,0.096288,-0.186362,0.012875,0.105063,0.200145,0.576779,0.559016,-0.172989,-0.073465,0.430953,-0.607729,-0.045453,0.126513,-0.099921,0.132030,-0.169474,-0.258334,-0.436191,0.283820,-0.318710,-0.267247,0.075719,-0.131554
0.026442,-0.042105,-0.034340,-0.047012,-0.024880,-0.000087,0.098091,-0.194167,0.013604,0.095737,0.199859,0.573835,0.555820,-0.179870,-0.083126,0.433778,-0.606589,-0.041711,0.123365,-0.101353,0.132881,-0.164740,-0.253754,-0.434950,0.281642,-0.319459,-0.267726,0.080730,-0.128333
0.029643,-0.041819,-0.033816,-0.045116,-0.022745,-0.000309,0.094138,-0.198789,0.012945,0.089268,0.200035,0.568976,0.551240,-0.174788,-0.086632,0.435610,-0.604647,-0.041663,0.122539,-0.104237,0.136480,-0.157271,-0.247254,-0.430054,0.275191,-0.318519,-0.267610,0.083583,-0.128311
0.030940,-0.040607,-0.032919,-0.043187,-0.022074,-0.000875,0.094344,-0.202067,0.013029,0.086236,0.198420,0.564658,0.546784,-0.171741,-0.086203,0.437567,-0.602128,-0.041317,0.122681,-0.106763,0.139731,-0.150194,-0.240294,-0.426410,0.271397,-0.320049,-0.268580,0.085433,-0.129279
0.031284,-0.038931,-0.031835,-0.041242,-0.022135,-0.001612,0.096628,-0.204672,0.013486,0.084922,0.195909,0.560609,0.542391,-0.169713,-0.083808,0.439587,-0.599320,-0.040821,0.123305,-0.109110,0.142807,-0.143313,-0.233105,-0.423392,0.268931,-0.322814,-0.270094,0.086780,-0.130742
0.030344,-0.040054,-0.030932,-0.038074,-0.020827,-0.002069,0.093625,-0.202950,0.013548,0.083927,0.195037,0.555337,0.539403,-0.158398,-0.079875,0.442524,-0.599200,-0.042055,0.122290,-0.111608,0.146216,-0.134566,-0.225084,-0.419857,0.265648,-0.323378,-0.269643,0.088106,-0.125652
0.027588,-0.044136,-0.031038,-0.034002,-0.020568,-0.002696,0.089684,-0.200602,0.014148,0.084012,0.198235,0.550358,0.538165,-0.151921,-0.080082,0.445675,-0.599234,-0.043320,0.121477,-0.111501,0.146590,-0.127300,-0.217407,-0.418159,0.264229,-0.322985,-0.269051,0.087666,-0.117837
0.021201,-0.054134,-0.033163,-0.028122,-0.022408,-0.003664,0.083864,-0.197002,0.015827,0.086257,0.209572,0.545962,0.540426,-0.155123,-0.088566,0.449257,-0.599576,-0.044647,0.121067,-0.106181,0.140896,-0.122998,-0.210418,-0.420133,0.266540,-0.320679,-0.268176,0.083691,-0.104572
